"","AMZN","DIS","MCD","AIG","AXP","USB","LLY","MDT","PFE","CAT","EMR","UNP"
"2676",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2677",1,0,1,0,0,0,1,1,1,0,0,0
"2678",-1,0,0,0,0,-1,-1,1,0,-1,-1,0
"2679",1,1,1,1,1,1,0,0,1,1,1,1
"2680",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2681",1,0,1,0,0,0,-1,-1,0,1,0,1
"2682",1,1,1,1,1,1,1,1,1,1,1,1
"2683",1,1,1,0,0,1,0,0,0,0,1,1
"2684",1,1,0,0,1,1,1,1,0,1,1,1
"2685",-1,-1,1,0,-1,-1,0,-1,0,-1,0,-1
"2686",1,0,0,0,0,0,0,0,1,1,0,1
"2687",1,0,-1,0,1,1,1,0,1,0,0,-1
"2688",1,0,1,0,-1,0,0,1,1,1,-1,0
"2689",1,0,-1,0,1,1,0,0,0,1,1,1
"2690",0,0,-1,0,-1,0,0,0,0,-1,0,1
"2691",0,0,1,0,1,-1,0,0,1,0,-1,-1
"2692",1,0,0,0,0,0,0,0,0,0,1,0
"2693",0,1,-1,0,1,0,0,-1,0,1,1,1
"2694",1,1,1,0,1,1,1,0,1,1,1,1
"2695",0,-1,1,0,-1,-1,0,0,0,1,0,1
"2696",1,-1,-1,0,0,-1,0,0,0,0,-1,-1
"2697",1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1
"2698",1,1,1,1,1,1,0,1,1,1,1,1
"2699",-1,-1,-1,0,0,-1,0,-1,-1,0,-1,-1
"2700",0,0,0,0,0,0,1,0,1,0,0,1
"2701",0,0,0,0,-1,-1,0,0,0,0,0,0
"2702",-1,0,0,1,-1,0,0,0,-1,-1,0,-1
"2703",-1,0,1,0,0,0,0,0,0,-1,1,-1
"2704",1,0,0,0,-1,0,0,-1,-1,-1,-1,-1
"2705",1,1,1,0,-1,1,1,1,1,1,1,1
"2706",-1,0,-1,0,0,0,0,0,0,0,-1,1
"2707",1,0,1,0,0,0,0,0,0,0,-1,0
"2708",0,1,0,0,0,0,0,0,0,1,0,1
"2709",-1,0,-1,0,0,0,0,0,0,-1,0,0
"2710",1,0,0,0,1,1,0,0,0,-1,0,-1
"2711",-1,1,0,0,1,0,0,0,1,1,1,1
"2712",0,0,1,0,0,-1,0,-1,0,-1,0,-1
"2713",1,0,1,0,-1,0,1,0,0,0,0,-1
"2714",-1,0,0,0,1,1,0,1,0,1,0,0
"2715",-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
"2716",0,1,1,0,1,0,-1,1,1,1,1,1
"2717",1,0,1,0,1,1,-1,1,0,-1,1,-1
"2718",1,1,0,0,-1,1,0,0,0,-1,-1,1
"2719",0,1,0,0,0,0,0,1,0,1,1,1
"2720",1,1,0,0,1,1,0,0,0,-1,0,0
"2721",-1,0,-1,0,1,1,0,0,-1,-1,-1,-1
"2722",0,1,0,0,1,-1,0,0,1,-1,1,1
"2723",-1,-1,0,0,0,0,0,-1,-1,1,0,1
"2724",-1,0,0,0,0,-1,0,0,1,1,1,1
"2725",1,0,1,0,1,0,1,0,-1,1,-1,1
"2726",1,0,0,1,-1,1,0,0,0,0,0,1
"2727",0,1,1,1,1,1,0,0,0,1,1,1
"2728",1,0,0,0,0,1,0,0,-1,0,1,-1
"2729",1,0,0,0,0,-1,0,0,0,-1,-1,1
"2730",-1,0,0,-1,-1,-1,0,0,0,-1,-1,-1
"2731",1,0,1,0,0,1,0,0,-1,1,0,1
"2732",-1,-1,0,0,0,-1,0,0,0,0,0,-1
"2733",-1,1,-1,0,-1,-1,0,-1,0,-1,-1,-1
"2734",-1,-1,0,0,0,1,0,0,0,1,0,1
"2735",-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
"2736",0,1,1,0,-1,0,0,0,0,1,-1,0
"2737",1,1,1,0,1,1,1,0,1,1,1,1
"2738",0,-1,1,0,1,0,0,0,0,1,1,0
"2739",1,0,0,0,-1,-1,0,0,-1,0,0,-1
"2740",-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1
"2741",1,1,1,0,1,0,0,0,0,1,1,1
"2742",0,0,-1,0,-1,-1,0,-1,-1,-1,-1,0
"2743",1,-1,1,0,1,0,0,0,0,-1,0,1
"2744",-1,0,0,0,0,-1,0,-1,-1,1,-1,-1
"2745",1,1,1,1,1,1,1,1,1,1,1,1
"2746",0,0,0,0,1,1,0,0,0,1,1,1
"2747",-1,0,1,0,0,0,0,1,0,1,0,1
"2748",1,0,0,0,0,0,0,0,0,0,0,0
"2749",-1,0,1,0,0,-1,0,0,0,1,-1,0
"2750",0,-1,-1,-1,1,1,0,1,0,-1,0,-1
"2751",-1,0,-1,1,0,1,1,1,0,0,1,0
"2752",0,0,0,1,1,1,0,1,1,0,1,0
"2753",-1,1,-1,0,0,-1,0,0,1,1,0,-1
"2754",0,0,0,1,0,-1,0,0,0,1,0,-1
"2755",1,-1,0,0,0,0,0,0,0,1,0,0
"2756",1,0,-1,0,-1,1,0,0,0,0,1,1
"2757",0,0,0,0,-1,0,0,1,-1,-1,-1,-1
"2758",1,0,0,0,-1,0,0,0,0,1,-1,0
"2759",1,1,0,1,1,1,0,-1,1,1,1,1
"2760",0,1,0,0,-1,1,0,0,1,0,-1,0
"2761",-1,-1,0,-1,0,0,0,0,0,0,-1,-1
"2762",0,0,-1,1,0,0,0,0,0,-1,0,0
"2763",-1,0,0,0,0,0,0,0,0,-1,0,0
"2764",1,0,1,-1,0,0,0,0,0,0,0,0
"2765",0,0,0,0,-1,0,0,0,0,0,0,0
"2766",-1,0,0,0,1,0,0,0,0,0,0,1
"2767",1,1,0,0,1,0,0,0,1,1,0,1
"2768",0,1,-1,-1,1,-1,0,-1,1,-1,-1,-1
"2769",1,1,1,1,1,0,0,-1,0,1,1,0
"2770",-1,-1,-1,0,0,-1,0,0,0,-1,0,-1
"2771",0,0,0,0,-1,-1,0,0,1,0,0,1
"2772",-1,0,-1,-1,0,0,-1,0,0,0,1,1
"2773",0,0,1,1,1,-1,1,0,0,1,1,0
"2774",0,-1,-1,0,0,1,0,0,0,-1,0,1
"2775",1,0,-1,-1,0,0,0,1,-1,1,0,1
"2776",1,0,1,-1,1,1,0,0,0,0,0,-1
"2777",1,0,1,0,0,0,0,1,0,1,0,-1
"2778",-1,-1,1,-1,-1,-1,0,-1,0,-1,0,-1
"2779",-1,0,0,1,0,1,0,1,0,-1,-1,-1
"2780",-1,1,0,0,1,1,0,1,0,-1,0,-1
"2781",0,0,1,-1,0,0,0,-1,0,1,1,0
"2782",0,0,0,0,-1,0,0,1,0,0,0,-1
"2783",-1,-1,-1,0,-1,-1,0,0,0,1,1,1
"2784",1,0,-1,0,0,1,1,0,0,1,-1,1
"2785",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"2786",-1,0,1,0,-1,1,0,0,0,1,1,1
"2787",1,1,0,0,0,1,1,0,1,1,1,1
"2788",1,1,0,0,0,-1,0,0,0,1,0,-1
"2789",0,0,0,0,0,0,0,1,1,0,1,-1
"2790",1,0,0,0,0,0,0,1,0,1,1,1
"2791",0,0,-1,1,1,1,0,0,-1,1,0,0
"2792",1,0,1,0,1,1,0,0,0,0,1,1
"2793",1,1,1,-1,0,-1,0,0,0,-1,0,1
"2794",1,0,0,0,1,-1,0,-1,0,1,0,1
"2795",1,0,1,0,0,1,-1,1,-1,1,1,1
"2796",1,0,0,0,0,1,0,0,1,0,1,-1
"2797",-1,0,0,0,-1,0,0,0,0,0,-1,-1
"2798",-1,1,0,0,1,0,0,1,1,1,0,0
"2799",1,0,0,0,-1,-1,0,0,0,0,0,0
"2800",-1,0,0,0,0,1,0,1,-1,1,0,-1
"2801",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2802",-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1
"2803",1,1,0,0,0,0,0,0,0,1,0,1
"2804",0,1,0,-1,0,0,0,1,0,1,1,0
"2805",-1,1,1,-1,0,1,1,0,1,1,-1,1
"2806",-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1
"2807",1,1,0,0,0,-1,0,-1,0,1,1,1
"2808",0,1,1,0,1,1,0,1,1,1,1,1
"2809",-1,-1,0,0,-1,-1,0,0,0,-1,-1,0
"2810",-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
"2811",-1,0,-1,0,1,1,1,1,0,1,1,1
"2812",1,0,0,0,0,0,0,0,0,-1,0,-1
"2813",-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2814",1,1,0,1,0,0,0,-1,0,1,1,1
"2815",-1,-1,-1,0,-1,-1,0,0,1,1,-1,-1
"2816",-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1
"2817",0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
"2818",-1,0,0,0,1,1,1,1,1,1,1,1
"2819",0,1,-1,0,1,1,1,1,1,1,0,1
"2820",1,1,1,1,0,0,0,1,-1,1,1,1
"2821",-1,-1,0,0,1,0,0,-1,0,-1,-1,-1
"2822",1,1,1,0,0,0,0,0,0,0,0,-1
"2823",1,1,1,0,1,1,0,1,1,1,1,1
"2824",0,0,1,0,0,1,0,0,0,1,0,1
"2825",-1,-1,-1,0,0,0,0,1,0,0,-1,0
"2826",1,1,1,0,0,0,0,1,0,1,0,1
"2827",1,1,1,0,0,0,1,0,0,1,1,-1
"2828",0,-1,0,0,-1,-1,0,0,0,0,1,1
"2829",0,-1,0,0,0,1,0,0,0,1,1,0
"2830",1,0,1,-1,0,0,0,0,1,0,0,0
"2831",1,0,0,1,0,0,0,0,0,-1,0,-1
"2832",-1,0,0,0,1,1,1,1,-1,-1,-1,-1
"2833",1,-1,-1,0,0,-1,0,1,0,-1,-1,-1
"2834",0,-1,0,0,0,-1,0,0,0,0,-1,-1
"2835",0,0,0,0,0,0,0,1,1,-1,0,0
"2836",-1,-1,1,0,-1,1,0,0,-1,-1,-1,1
"2837",1,0,0,0,0,-1,0,0,0,1,0,0
"2838",0,-1,0,0,0,0,0,1,0,0,0,1
"2839",-1,1,1,0,1,0,0,1,0,-1,0,1
"2840",-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1
"2841",0,0,-1,0,1,-1,0,1,0,1,0,1
"2842",1,1,1,0,0,-1,1,0,-1,1,1,-1
"2843",1,0,-1,0,0,1,0,0,-1,1,1,0
"2844",0,-1,0,0,0,0,0,0,1,-1,-1,1
"2845",-1,1,0,0,0,0,1,1,0,1,1,1
"2846",1,0,1,0,1,1,1,1,1,1,1,1
"2847",-1,1,0,0,1,0,0,0,1,0,0,1
"2848",0,0,0,0,1,1,-1,0,0,1,1,1
"2849",1,0,1,0,1,0,0,1,0,-1,0,0
"2850",-1,0,1,0,0,0,1,0,-1,-1,-1,0
"2851",1,-1,0,0,0,-1,0,0,1,-1,-1,-1
"2852",-1,0,-1,0,0,-1,0,0,-1,-1,-1,1
"2853",0,1,0,0,1,0,0,1,1,1,1,1
"2854",1,0,1,-1,0,0,0,-1,0,1,1,0
"2855",1,1,1,0,0,1,0,1,1,1,-1,1
"2856",0,-1,0,1,-1,-1,0,-1,0,-1,-1,-1
"2857",1,0,1,0,0,0,1,0,1,-1,-1,0
"2858",-1,0,0,0,0,-1,0,-1,0,-1,-1,-1
"2859",-1,-1,1,0,1,0,0,0,0,0,-1,1
"2860",1,0,0,0,1,1,0,1,1,-1,-1,-1
"2861",1,1,1,0,0,0,-1,1,0,1,1,1
"2862",1,0,1,0,1,0,0,-1,-1,0,1,1
"2863",0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1
"2864",-1,-1,0,0,0,-1,0,-1,0,-1,0,-1
"2865",-1,0,0,0,-1,0,0,-1,0,0,-1,0
"2866",-1,0,0,-1,0,0,-1,-1,1,1,1,1
"2867",1,0,-1,0,0,0,-1,0,0,1,0,1
"2868",-1,1,0,0,1,1,0,0,0,0,0,0
"2869",1,0,0,0,1,1,1,1,1,1,1,1
"2870",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2871",1,-1,-1,0,0,0,-1,-1,0,1,-1,1
"2872",-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1
"2873",-1,0,0,0,-1,-1,0,-1,0,-1,0,-1
"2874",1,0,1,0,0,-1,0,0,0,0,0,1
"2875",0,0,0,0,-1,0,0,0,0,-1,0,-1
"2876",1,0,0,0,0,1,1,0,0,1,0,1
"2877",-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1
"2878",0,0,1,0,1,0,0,0,1,-1,0,1
"2879",1,0,1,0,0,1,1,0,0,1,1,1
"2880",-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2881",-1,-1,1,0,1,1,0,1,0,0,1,-1
"2882",1,0,1,0,0,1,0,0,0,1,-1,1
"2883",1,0,0,0,1,0,0,1,0,1,1,1
"2884",1,1,0,0,1,1,0,0,1,1,1,1
"2885",-1,-1,0,0,0,-1,0,0,-1,-1,-1,-1
"2886",1,-1,-1,0,-1,-1,-1,0,1,0,1,0
"2887",-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1
"2888",1,1,1,0,1,1,0,0,0,1,1,0
"2889",1,0,1,0,0,1,1,1,1,1,1,1
"2890",1,1,0,0,1,1,0,-1,0,-1,0,1
"2891",0,1,-1,0,1,1,0,1,0,1,1,1
"2892",1,1,1,0,1,1,0,1,0,1,1,1
"2893",1,0,0,0,0,-1,-1,-1,0,0,0,-1
"2894",1,-1,0,0,1,-1,1,1,0,1,1,1
"2895",1,0,0,1,1,1,0,0,-1,1,1,-1
"2896",1,0,-1,0,-1,-1,0,0,0,-1,-1,-1
"2897",-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"2898",-1,0,-1,0,0,0,0,1,0,-1,0,-1
"2899",1,1,0,0,-1,0,0,0,0,1,0,1
"2900",-1,0,1,0,-1,-1,1,0,0,-1,-1,-1
"2901",1,-1,-1,0,1,0,0,-1,-1,1,0,0
"2902",-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0
"2903",1,1,1,0,1,1,0,1,1,1,1,0
"2904",-1,0,0,0,0,1,0,-1,0,1,1,-1
"2905",-1,1,0,0,1,1,1,1,1,1,0,1
"2906",1,0,1,0,-1,0,-1,-1,0,-1,-1,-1
"2907",-1,0,-1,0,-1,0,-1,-1,-1,1,0,1
"2908",0,0,0,0,0,-1,0,0,-1,-1,-1,-1
"2909",1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2910",1,0,-1,0,0,0,0,0,0,-1,-1,1
"2911",-1,-1,-1,0,-1,0,0,0,0,-1,-1,-1
"2912",-1,0,0,0,0,0,-1,-1,-1,1,0,-1
"2913",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2914",-1,1,1,0,0,0,0,1,0,-1,1,1
"2915",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2916",1,0,1,-1,1,-1,1,1,0,1,-1,0
"2917",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2918",1,1,1,1,1,1,1,1,1,1,1,1
"2919",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2920",1,1,1,1,1,1,1,1,1,1,1,1
"2921",1,1,0,0,0,-1,-1,1,0,1,1,1
"2922",0,1,1,1,1,1,1,1,1,1,1,1
"2923",-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1
"2924",-1,0,1,0,1,1,0,1,1,-1,0,0
"2925",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2926",-1,-1,1,0,0,-1,0,0,0,-1,-1,-1
"2927",-1,0,1,0,0,-1,1,0,0,0,0,0
"2928",1,0,1,1,1,1,1,1,1,1,1,1
"2929",0,1,1,0,1,1,1,1,0,1,1,1
"2930",-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
"2931",1,1,1,0,1,0,0,0,1,1,1,1
"2932",1,1,1,1,0,1,1,1,1,1,1,1
"2933",1,1,1,0,0,0,0,0,0,1,-1,1
"2934",1,1,-1,0,1,1,1,1,0,1,0,-1
"2935",-1,-1,-1,0,0,-1,-1,0,0,-1,-1,-1
"2936",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2937",1,-1,-1,0,-1,-1,0,0,1,0,-1,0
"2938",1,1,1,1,1,1,1,1,1,1,1,1
"2939",-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1
"2940",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2941",1,0,1,0,0,1,0,0,0,0,1,-1
"2942",1,0,0,0,1,1,1,0,0,1,1,1
"2943",1,1,1,0,1,1,1,1,0,1,1,1
"2944",1,1,1,0,1,1,0,0,0,1,1,1
"2945",1,0,0,0,1,0,1,1,-1,-1,0,0
"2946",1,-1,1,0,-1,-1,-1,-1,0,-1,-1,-1
"2947",-1,0,1,0,1,1,1,1,1,-1,0,-1
"2948",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2949",-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
"2950",0,1,1,0,0,1,-1,0,0,0,1,1
"2951",1,1,1,1,1,1,1,1,1,1,1,1
"2952",-1,1,1,0,-1,-1,1,1,0,1,1,1
"2953",1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
"2954",-1,0,1,0,0,1,0,0,1,0,1,1
"2955",-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
"2956",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2957",0,1,1,0,0,1,1,1,1,1,1,1
"2958",1,1,-1,1,0,1,0,1,1,1,1,1
"2959",1,1,1,0,1,1,0,1,1,1,1,1
"2960",1,-1,0,-1,-1,-1,1,0,1,-1,-1,-1
"2961",1,1,1,1,1,1,1,1,1,1,1,1
"2962",1,-1,1,0,0,-1,-1,-1,0,1,1,0
"2963",1,1,-1,1,1,1,0,-1,0,1,1,-1
"2964",0,0,1,0,-1,-1,1,0,0,0,0,-1
"2965",1,1,1,0,0,1,0,1,1,1,1,1
"2966",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2967",1,1,1,1,1,1,1,1,1,1,1,1
"2968",-1,-1,0,0,-1,-1,0,1,-1,-1,-1,-1
"2969",1,0,-1,0,0,1,0,-1,0,1,0,1
"2970",1,1,1,1,1,1,-1,1,1,1,1,1
"2971",1,0,-1,1,1,1,0,1,1,1,0,1
"2972",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2973",-1,1,0,1,1,1,0,0,1,1,1,1
"2974",1,1,1,1,1,1,1,1,1,1,1,1
"2975",1,0,0,0,0,-1,1,1,0,1,-1,-1
"2976",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2977",-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1
"2978",1,1,1,0,1,1,0,1,1,1,1,1
"2979",1,1,1,0,1,1,1,1,1,1,1,1
"2980",-1,-1,1,0,-1,0,0,-1,-1,0,-1,0
"2981",0,1,1,0,0,1,1,1,1,-1,-1,1
"2982",1,0,0,0,0,1,1,0,1,1,1,1
"2983",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2984",0,1,1,0,0,1,0,1,1,1,1,1
"2985",1,1,1,0,1,1,1,1,1,1,1,1
"2986",1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0
"2987",-1,1,1,0,1,0,0,0,0,1,1,0
"2988",-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1
"2989",-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
"2990",-1,1,1,0,0,1,0,0,0,0,0,1
"2991",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2992",1,-1,1,0,0,0,0,1,0,-1,-1,0
"2993",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2994",-1,0,0,0,0,1,0,-1,0,-1,0,-1
"2995",1,1,1,0,1,1,1,1,1,1,1,1
"2996",-1,0,1,0,-1,0,0,0,1,-1,0,1
"2997",1,1,1,1,1,1,1,1,1,1,1,1
"2998",1,0,0,0,0,-1,0,1,0,-1,-1,-1
"2999",-1,1,0,0,1,0,0,-1,-1,-1,-1,0
"3000",0,1,-1,0,1,1,0,1,0,1,1,1
"3001",-1,0,1,0,0,1,1,0,1,-1,0,-1
"3002",1,1,1,0,1,1,1,1,1,-1,0,0
"3003",-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3004",1,1,1,1,1,1,1,1,1,1,1,1
"3005",-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
"3006",-1,-1,-1,0,-1,-1,1,0,1,-1,-1,-1
"3007",0,-1,-1,0,0,0,1,0,0,-1,-1,-1
"3008",1,0,1,0,-1,0,1,0,1,1,0,0
"3009",0,0,-1,0,1,1,-1,0,0,-1,1,1
"3010",-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1
"3011",1,1,1,1,1,1,1,1,1,1,1,1
"3012",-1,0,1,0,-1,1,1,1,1,0,-1,1
"3013",1,1,-1,0,0,1,0,1,0,0,-1,1
"3014",-1,1,1,0,0,0,0,0,1,1,1,1
"3015",-1,0,1,0,0,-1,0,0,0,-1,0,0
"3016",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"3017",0,1,1,0,1,1,0,1,1,1,1,1
"3018",0,0,-1,0,-1,-1,0,0,0,0,0,1
"3019",1,1,-1,1,1,1,0,1,1,1,1,1
"3020",-1,1,1,0,0,0,-1,0,-1,1,1,1
"3021",0,1,1,0,1,1,-1,0,-1,1,-1,-1
"3022",1,1,1,0,-1,-1,-1,1,0,0,-1,-1
"3023",-1,0,-1,0,0,1,0,0,1,1,1,1
"3024",0,0,0,1,0,0,1,0,0,1,1,1
"3025",0,-1,0,0,0,0,-1,0,0,0,-1,1
"3026",-1,0,1,0,1,1,0,-1,0,1,1,-1
"3027",1,-1,0,0,0,1,0,0,-1,1,-1,-1
"3028",1,0,0,0,1,-1,0,1,0,1,1,0
"3029",1,1,1,0,0,1,0,0,0,1,1,0
"3030",1,1,-1,0,1,-1,0,0,0,1,0,1
"3031",-1,0,1,0,-1,1,-1,1,0,0,-1,1
"3032",-1,0,-1,0,-1,-1,-1,-1,-1,1,1,-1
"3033",1,0,-1,0,0,0,0,0,0,0,1,0
"3034",0,1,1,0,1,0,0,1,0,1,1,1
"3035",1,0,0,0,0,-1,-1,-1,0,1,0,0
"3036",1,0,-1,0,0,0,0,0,-1,0,-1,1
"3037",-1,-1,0,0,-1,0,0,-1,0,-1,0,0
"3038",1,0,1,0,1,1,1,-1,-1,-1,-1,0
"3039",-1,1,-1,1,1,1,0,1,0,1,1,1
"3040",1,-1,0,0,1,0,0,0,-1,0,-1,0
"3041",1,1,1,1,1,1,0,1,0,1,1,1
"3042",-1,1,-1,0,-1,0,0,1,-1,0,1,-1
"3043",1,1,1,0,0,1,0,0,0,0,-1,-1
"3044",1,1,-1,0,-1,1,0,0,0,0,0,0
"3045",0,1,0,0,1,-1,0,-1,0,-1,1,-1
"3046",0,0,-1,0,-1,-1,0,0,0,-1,-1,-1
"3047",1,1,0,0,0,0,0,1,1,1,1,1
"3048",0,0,0,0,0,-1,-1,-1,0,1,-1,0
"3049",-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1
"3050",-1,1,1,0,1,1,0,0,1,1,1,-1
"3051",1,0,1,0,0,1,1,1,-1,0,0,1
"3052",0,0,1,0,0,-1,-1,-1,0,1,1,1
"3053",-1,-1,0,0,0,-1,0,-1,0,1,0,0
"3054",-1,0,0,0,0,1,0,-1,-1,0,-1,0
"3055",0,0,-1,0,1,-1,0,0,1,0,0,1
"3056",0,1,0,0,1,1,0,0,0,-1,0,1
"3057",1,1,0,0,-1,0,0,0,0,0,-1,-1
"3058",-1,0,-1,0,-1,1,0,-1,0,-1,-1,-1
"3059",0,1,0,0,1,1,0,0,1,-1,0,1
"3060",0,0,0,0,-1,-1,0,0,0,-1,0,-1
"3061",1,1,1,0,0,-1,-1,0,0,-1,-1,-1
"3062",0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1
"3063",1,-1,1,0,1,1,0,0,0,1,1,1
"3064",1,1,-1,-1,1,1,1,1,0,1,1,1
"3065",-1,0,0,0,0,1,1,-1,0,0,1,-1
"3066",-1,0,0,0,-1,0,0,0,0,-1,1,1
"3067",1,1,0,0,1,1,1,1,1,1,1,1
"3068",-1,-1,1,0,1,1,0,0,0,-1,0,-1
"3069",1,0,1,0,1,1,0,1,0,1,1,1
"3070",0,-1,-1,0,0,0,0,0,0,0,1,0
"3071",0,0,0,0,1,1,0,0,0,0,-1,0
"3072",1,0,0,0,-1,0,-1,0,0,-1,-1,-1
"3073",0,0,-1,0,0,-1,0,-1,0,-1,1,1
"3074",0,0,-1,0,0,-1,0,0,0,-1,0,-1
"3075",1,1,-1,0,0,1,0,0,0,1,-1,-1
"3076",1,1,1,0,1,1,1,1,1,1,0,1
"3077",1,-1,1,0,-1,-1,0,-1,1,-1,0,-1
"3078",-1,-1,-1,0,1,1,0,0,0,-1,1,-1
"3079",1,-1,1,0,-1,-1,-1,0,0,1,0,-1
"3080",-1,1,1,1,0,0,1,0,1,1,1,0
"3081",-1,0,0,0,0,0,0,1,0,1,1,1
"3082",1,-1,1,0,1,0,0,0,0,-1,-1,-1
"3083",-1,-1,-1,1,-1,-1,0,-1,-1,0,-1,1
"3084",0,0,1,0,1,0,0,0,0,-1,-1,0
"3085",-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"3086",-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1
"3087",1,1,1,0,1,1,0,1,0,1,0,1
"3088",1,1,-1,1,1,1,0,1,0,1,1,1
"3089",-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1
"3090",-1,0,-1,0,1,1,1,0,0,1,0,0
"3091",1,1,1,0,0,1,1,1,1,1,1,1
"3092",1,0,0,0,0,-1,-1,0,0,1,-1,1
"3093",0,-1,-1,0,-1,0,0,0,0,-1,-1,-1
"3094",-1,1,1,0,0,0,0,-1,1,0,0,1
"3095",-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1
"3096",1,0,-1,0,0,1,0,0,1,1,1,1
"3097",1,1,1,0,1,0,1,0,1,-1,1,1
"3098",1,1,1,1,1,1,0,0,1,1,1,0
"3099",1,0,1,0,1,1,1,1,0,0,1,1
"3100",1,-1,0,0,0,-1,0,1,-1,-1,0,-1
"3101",-1,1,-1,0,1,0,0,0,0,-1,-1,1
"3102",0,-1,1,0,0,-1,0,0,0,1,1,0
"3103",-1,1,-1,0,0,0,0,0,0,-1,0,-1
"3104",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"3105",1,1,-1,-1,0,0,1,0,0,-1,0,0
"3106",-1,1,-1,0,0,-1,0,0,0,-1,1,-1
"3107",-1,1,-1,0,-1,0,-1,0,1,-1,-1,-1
"3108",1,1,0,0,0,1,1,1,1,-1,1,1
"3109",1,1,0,0,0,1,0,-1,-1,0,-1,0
"3110",-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1
"3111",1,0,0,0,-1,-1,-1,0,-1,-1,-1,1
"3112",0,0,1,0,-1,-1,0,0,1,-1,-1,-1
"3113",-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
"3114",-1,-1,0,0,0,-1,0,0,0,1,-1,-1
"3115",1,1,1,1,1,1,0,1,0,1,1,1
"3116",-1,0,0,0,0,1,1,-1,-1,-1,1,1
"3117",1,0,0,0,-1,0,-1,0,-1,1,1,1
